onet_soc_code,title,requirement_type,element_id,element_name,importance,level,importance_n,level_n,not_relevant,date,domain_source,data_source
15-1299.06,Digital Forensics Analysts,knowledge,2.C.10,Transportation,1.3,0.7,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.4.b,Physics,1.26,0.52,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.7.d,History and Archeology,1.22,0.41,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.5.b,Therapy and Counseling,1.19,0.44,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.4.c,Chemistry,1.15,0.37,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.7.c,Fine Arts,1.15,0.19,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.5.a,Medicine and Dentistry,1.15,0.26,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.7.e,Philosophy and Theology,1.12,0.19,26,26,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.4.d,Biology,1.11,0.3,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.3.d,Building and Construction,1.07,0.19,27,27,Y,08/2026,Occupational Expert,O*NET
15-1299.06,Digital Forensics Analysts,knowledge,2.C.2.b,Food Production,1.04,0.15,25,26,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.3.a,Computers and Electronics,4.53,6.38,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.3.b,Engineering and Technology,4.27,6.19,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.a,Mathematics,3.67,5.06,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.7.a,English Language,3.07,3.75,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.3.c,Design,2.86,3.94,14,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.8.b,Law and Government,2.73,2.69,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.9.a,Telecommunications,2.73,3.56,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.1.e,Customer and Personal Service,2.62,3.5,13,14,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.1.a,Administration and Management,2.53,3.12,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.2.a,Production and Processing,2.53,2.75,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.1.b,Administrative,2.36,3.88,14,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.1.c,Economics and Accounting,2.33,2.94,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.6,Education and Training,2.29,3.13,14,15,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.1.f,Personnel and Human Resources,2.2,2.62,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.9.b,Communications and Media,2.13,2.12,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.8.a,Public Safety and Security,2.07,2.25,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.e,Psychology,2.0,2.0,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.1.d,Sales and Marketing,2.0,2.62,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.b,Physics,1.87,2.06,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.3.d,Building and Construction,1.67,1.38,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.f,Sociology and Anthropology,1.67,1.56,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.7.b,Foreign Language,1.4,1.12,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.g,Geography,1.4,1.19,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.3.e,Mechanical,1.4,1.12,15,16,N,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.c,Chemistry,1.33,0.94,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.2.b,Food Production,1.33,0.81,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.7.d,History and Archeology,1.33,0.81,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.7.e,Philosophy and Theology,1.33,0.75,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.7.c,Fine Arts,1.13,0.56,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.5.b,Therapy and Counseling,1.13,0.56,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.10,Transportation,1.13,0.62,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.4.d,Biology,1.07,0.5,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.07,Blockchain Engineers,knowledge,2.C.5.a,Medicine and Dentistry,1.07,0.5,15,16,Y,08/2026,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.3.a,Computers and Electronics,4.91,6.32,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.7.a,English Language,4.09,3.38,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.9.a,Telecommunications,3.95,4.41,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.1.e,Customer and Personal Service,3.86,4.55,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.3.b,Engineering and Technology,3.77,4.45,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.1.a,Administration and Management,3.29,3.91,21,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.3.c,Design,2.91,3.71,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.a,Mathematics,2.91,3.71,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.1.b,Administrative,2.64,3.73,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.2.a,Production and Processing,2.64,3.05,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.6,Education and Training,2.55,3.19,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.8.a,Public Safety and Security,2.55,2.32,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.9.b,Communications and Media,2.45,2.33,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.3.e,Mechanical,2.36,2.52,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.1.f,Personnel and Human Resources,2.32,2.86,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.1.c,Economics and Accounting,2.14,2.18,21,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.8.b,Law and Government,2.09,2.33,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.1.d,Sales and Marketing,1.95,1.82,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.b,Physics,1.91,1.9,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.e,Psychology,1.82,1.57,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.3.d,Building and Construction,1.81,1.57,21,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.g,Geography,1.59,1.14,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.10,Transportation,1.59,1.19,22,21,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.7.b,Foreign Language,1.41,0.64,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.f,Sociology and Anthropology,1.41,0.82,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.c,Chemistry,1.36,0.86,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.5.a,Medicine and Dentistry,1.36,0.59,22,22,Y,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.7.e,Philosophy and Theology,1.36,0.77,22,22,N,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.7.d,History and Archeology,1.32,0.68,22,22,Y,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.2.b,Food Production,1.23,0.55,22,22,Y,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.5.b,Therapy and Counseling,1.23,0.55,22,22,Y,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.4.d,Biology,1.18,0.41,22,22,Y,08/2024,Occupational Expert,O*NET
15-1299.08,Computer Systems Engineers/Architects,knowledge,2.C.7.c,Fine Arts,1.14,0.24,21,21,Y,08/2024,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.7.a,English Language,4.29,4.62,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.1.e,Customer and Personal Service,4.24,5.48,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.3.a,Computers and Electronics,4.19,5.48,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.1.a,Administration and Management,4.0,4.57,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.3.b,Engineering and Technology,3.58,4.29,19,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.1.c,Economics and Accounting,3.35,3.57,20,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.1.b,Administrative,3.29,4.14,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.9.a,Telecommunications,3.19,3.43,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.a,Mathematics,3.14,3.95,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.1.f,Personnel and Human Resources,3.14,3.86,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.9.b,Communications and Media,3.1,3.52,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.6,Education and Training,2.95,4.24,20,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.3.c,Design,2.86,3.48,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.1.d,Sales and Marketing,2.76,3.43,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.8.b,Law and Government,2.75,2.81,20,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.2.a,Production and Processing,2.7,3.29,20,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.e,Psychology,2.6,2.63,20,19,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.8.a,Public Safety and Security,2.6,2.9,20,20,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.f,Sociology and Anthropology,2.25,2.45,20,20,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.3.d,Building and Construction,2.19,2.38,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.3.e,Mechanical,2.19,2.33,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.10,Transportation,2.0,1.81,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.g,Geography,1.95,2.25,19,20,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.b,Physics,1.81,1.57,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.5.b,Therapy and Counseling,1.81,1.9,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.c,Chemistry,1.71,1.19,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.7.e,Philosophy and Theology,1.67,1.43,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.7.b,Foreign Language,1.62,1.1,21,21,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.7.d,History and Archeology,1.33,0.71,21,21,Y,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.5.a,Medicine and Dentistry,1.33,0.57,21,21,Y,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.4.d,Biology,1.3,0.6,20,20,N,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.7.c,Fine Arts,1.24,0.33,21,21,Y,08/2019,Occupational Expert,O*NET
15-1299.09,Information Technology Project Managers,knowledge,2.C.2.b,Food Production,1.14,0.38,21,21,Y,08/2019,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.a,Mathematics,4.85,6.62,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.1.c,Economics and Accounting,4.06,5.59,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.3.a,Computers and Electronics,3.44,5.09,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.7.a,English Language,3.12,3.88,34,33,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.1.a,Administration and Management,3.03,4.38,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.8.b,Law and Government,2.85,3.0,34,33,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.1.b,Administrative,2.74,3.76,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.1.e,Customer and Personal Service,2.29,2.41,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.1.d,Sales and Marketing,2.15,3.12,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.1.f,Personnel and Human Resources,2.12,2.82,33,33,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.6,Education and Training,1.79,1.85,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.5.a,Medicine and Dentistry,1.73,1.27,33,33,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.9.b,Communications and Media,1.68,1.41,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.2.a,Production and Processing,1.65,1.35,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.e,Psychology,1.65,1.35,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.f,Sociology and Anthropology,1.64,1.39,33,33,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.3.c,Design,1.53,1.24,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.3.b,Engineering and Technology,1.5,0.79,34,34,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.g,Geography,1.48,1.3,33,33,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.8.a,Public Safety and Security,1.39,0.62,33,32,N,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.9.a,Telecommunications,1.33,0.79,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.b,Physics,1.3,0.76,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.5.b,Therapy and Counseling,1.3,0.58,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.7.e,Philosophy and Theology,1.26,0.62,34,34,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.3.d,Building and Construction,1.21,0.39,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.7.d,History and Archeology,1.19,0.47,32,32,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.d,Biology,1.18,0.45,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.7.b,Foreign Language,1.15,0.3,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.10,Transportation,1.15,0.27,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.3.e,Mechanical,1.12,0.3,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.2.b,Food Production,1.09,0.15,34,34,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.4.c,Chemistry,1.06,0.12,33,33,Y,08/2026,Occupational Expert,O*NET
15-2011.00,Actuaries,knowledge,2.C.7.c,Fine Arts,1.06,0.12,33,33,Y,08/2026,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.a,Mathematics,4.85,6.65,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.6,Education and Training,3.7,4.85,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.3.a,Computers and Electronics,3.5,4.95,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.7.a,English Language,3.3,4.0,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.b,Physics,3.0,4.25,19,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.3.b,Engineering and Technology,2.9,3.79,20,19,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.9.b,Communications and Media,2.15,2.5,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.1.a,Administration and Management,2.05,2.55,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.3.c,Design,2.05,1.85,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.1.b,Administrative,2.0,2.05,19,19,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.1.e,Customer and Personal Service,1.95,2.05,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.7.b,Foreign Language,1.9,2.05,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.1.c,Economics and Accounting,1.8,1.65,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.d,Biology,1.75,1.95,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.1.f,Personnel and Human Resources,1.7,1.6,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.c,Chemistry,1.63,1.7,19,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.g,Geography,1.6,1.68,20,19,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.7.d,History and Archeology,1.6,1.4,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.8.b,Law and Government,1.6,1.05,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.7.e,Philosophy and Theology,1.55,1.5,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.9.a,Telecommunications,1.55,0.95,20,19,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.3.e,Mechanical,1.5,0.8,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.1.d,Sales and Marketing,1.5,1.2,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.5.b,Therapy and Counseling,1.5,1.2,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.f,Sociology and Anthropology,1.45,0.84,20,19,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.4.e,Psychology,1.4,1.0,20,19,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.10,Transportation,1.4,0.75,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.5.a,Medicine and Dentistry,1.37,0.58,19,19,Y,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.2.a,Production and Processing,1.35,0.65,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.8.a,Public Safety and Security,1.35,0.65,20,20,N,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.7.c,Fine Arts,1.21,0.53,19,19,Y,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.3.d,Building and Construction,1.0,0.0,20,20,Y,08/2025,Occupational Expert,O*NET
15-2021.00,Mathematicians,knowledge,2.C.2.b,Food Production,1.0,0.0,20,20,Y,08/2025,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.4.a,Mathematics,4.71,6.43,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.3.a,Computers and Electronics,4.1,5.33,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.3.b,Engineering and Technology,3.95,5.14,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.2.a,Production and Processing,3.71,4.48,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.7.a,English Language,3.57,4.05,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.3.c,Design,3.1,3.57,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.6,Education and Training,3.05,4.43,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.1.a,Administration and Management,2.81,3.81,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.1.c,Economics and Accounting,2.62,3.1,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.1.e,Customer and Personal Service,2.52,3.14,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.1.f,Personnel and Human Resources,2.29,2.81,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.9.b,Communications and Media,2.14,1.95,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.8.b,Law and Government,2.1,1.95,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.10,Transportation,2.05,2.05,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.8.a,Public Safety and Security,2.0,1.67,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.1.d,Sales and Marketing,2.0,2.52,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.4.f,Sociology and Anthropology,1.86,1.9,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.4.b,Physics,1.81,1.9,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.4.e,Psychology,1.76,1.62,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.4.g,Geography,1.71,2.33,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.9.a,Telecommunications,1.71,1.43,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.3.e,Mechanical,1.62,1.24,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.1.b,Administrative,1.55,1.55,20,20,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.4.c,Chemistry,1.38,0.9,21,21,N,08/2024,Occupational Expert,O*NET
15-2031.00,Operations Research Analysts,knowledge,2.C.7.b,Foreign Language,1.38,0.86,21,21,N,08/2024,Occupational Expert,O*NET
