anzsco_code,anzsco_title,state,date,vacancies
4523,"Sports Coaches, Instructors and Officials",VIC,2026-07-01,240.33333
4524,Sportspersons,VIC,2026-07-01,23.66667
5111,"Contract, Program and Project Administrators",VIC,2026-07-01,417
5121,Office Managers,VIC,2026-07-01,253
5122,Practice Managers,VIC,2026-07-01,80
5211,Personal Assistants,VIC,2026-07-01,94.33333
5212,Secretaries,VIC,2026-07-01,209.33333
5311,General Clerks,VIC,2026-07-01,2027.33333
5321,Keyboard Operators,VIC,2026-07-01,25.66667
5411,Call or Contact Centre Workers,VIC,2026-07-01,329.33333
5412,Information Officers,VIC,2026-07-01,123.66667
5421,Receptionists,VIC,2026-07-01,536.33333
5511,Accounting Clerks,VIC,2026-07-01,455.66667
5512,Bookkeepers,VIC,2026-07-01,115.33333
5513,Payroll Clerks,VIC,2026-07-01,397.33333
5521,Bank Workers,VIC,2026-07-01,168.33333
5522,Credit and Loans Officers,VIC,2026-07-01,342.33333
5523,"Insurance, Money Market and Statistical Clerks",VIC,2026-07-01,12.66667
5611,Betting Clerks,VIC,2026-07-01,0.33333
5612,Couriers and Postal Deliverers,VIC,2026-07-01,63.33333
5613,Filing and Registry Clerks,VIC,2026-07-01,25.33333
5614,Mail Sorters,VIC,2026-07-01,2
5615,Survey Interviewers,VIC,2026-07-01,35.33333
5616,Switchboard Operators,VIC,2026-07-01,8
5619,Other Clerical and Office Support Workers,VIC,2026-07-01,11.33333
5911,Purchasing and Supply Logistics Clerks,VIC,2026-07-01,542.66667
5912,Transport and Despatch Clerks,VIC,2026-07-01,203.33333
5991,Conveyancers and Legal Executives,VIC,2026-07-01,69.66667
5992,Court and Legal Clerks,VIC,2026-07-01,125.66667
5993,Debt Collectors,VIC,2026-07-01,41
5994,Human Resource Clerks,VIC,2026-07-01,10.33333
5995,Inspectors and Regulatory Officers,VIC,2026-07-01,303.66667
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",VIC,2026-07-01,154
5997,Library Assistants,VIC,2026-07-01,5.33333
5999,Other Miscellaneous Clerical and Administrative Workers,VIC,2026-07-01,73.33333
6111,"Auctioneers, and Stock and Station Agents",VIC,2026-07-01,1.66667
6112,Insurance Agents,VIC,2026-07-01,145
6113,Sales Representatives,VIC,2026-07-01,525.33333
6121,Real Estate Sales Agents,VIC,2026-07-01,420.33333
6211,Sales Assistants (General),VIC,2026-07-01,1919
6212,ICT Sales Assistants,VIC,2026-07-01,2
6213,Motor Vehicle and Vehicle Parts Salespersons,VIC,2026-07-01,184.33333
6214,Pharmacy Sales Assistants,VIC,2026-07-01,59.66667
6215,Retail Supervisors,VIC,2026-07-01,42.33333
6216,Service Station Attendants,VIC,2026-07-01,2.66667
6217,Street Vendors and Related Salespersons,VIC,2026-07-01,6.66667
6219,Other Sales Assistants and Salespersons,VIC,2026-07-01,4.66667
6311,Checkout Operators and Office Cashiers,VIC,2026-07-01,13.33333
6391,Models and Sales Demonstrators,VIC,2026-07-01,155.66667
6392,Retail and Wool Buyers,VIC,2026-07-01,30.33333
6393,Telemarketers,VIC,2026-07-01,14.66667
6394,Ticket Salespersons,VIC,2026-07-01,13.33333
6395,Visual Merchandisers,VIC,2026-07-01,20.66667
6399,Other Sales Support Workers,VIC,2026-07-01,20.33333
7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",VIC,2026-07-01,0.33333
7112,Industrial Spraypainters,VIC,2026-07-01,48.33333
7113,Paper and Wood Processing Machine Operators,VIC,2026-07-01,5.66667
7114,Photographic Developers and Printers,VIC,2026-07-01,1.33333
7115,Plastics and Rubber Production Machine Operators,VIC,2026-07-01,6
7116,Sewing Machinists,VIC,2026-07-01,22.33333
7117,Textile and Footwear Production Machine Operators,VIC,2026-07-01,6
7119,Other Machine Operators,VIC,2026-07-01,185.33333
7121,"Crane, Hoist and Lift Operators",VIC,2026-07-01,51
7122,"Drillers, Miners and Shot Firers",VIC,2026-07-01,34
7123,Engineering Production Workers,VIC,2026-07-01,48.33333
7129,Other Stationary Plant Operators,VIC,2026-07-01,56.33333
7211,"Agricultural, Forestry and Horticultural Plant Operators",VIC,2026-07-01,13.33333
7212,Earthmoving Plant Operators,VIC,2026-07-01,143
7213,Forklift Drivers,VIC,2026-07-01,362
7219,Other Mobile Plant Operators,VIC,2026-07-01,39
7311,Automobile Drivers,VIC,2026-07-01,5.66667
7312,Bus and Coach Drivers,VIC,2026-07-01,59.66667
7313,Train and Tram Drivers,VIC,2026-07-01,7
7321,Delivery Drivers,VIC,2026-07-01,155.33333
7331,Truck Drivers,VIC,2026-07-01,373.33333
7411,Storepersons,VIC,2026-07-01,399
8111,Car Detailers,VIC,2026-07-01,22
8112,Commercial Cleaners,VIC,2026-07-01,399.66667
8113,Domestic Cleaners,VIC,2026-07-01,9.33333
8114,Housekeepers,VIC,2026-07-01,138.33333
8115,Laundry Workers,VIC,2026-07-01,28.66667
8116,Other Cleaners,VIC,2026-07-01,16.33333
8211,Building and Plumbing Labourers,VIC,2026-07-01,107.33333
8212,Concreters,VIC,2026-07-01,20.33333
8213,Fencers,VIC,2026-07-01,11.33333
8214,Insulation and Home Improvement Installers,VIC,2026-07-01,11.66667
8215,Paving and Surfacing Labourers,VIC,2026-07-01,4.33333
8216,Railway Track Workers,VIC,2026-07-01,1
8217,Structural Steel Construction Workers,VIC,2026-07-01,23.66667
8219,Other Construction and Mining Labourers,VIC,2026-07-01,3.66667
8311,Food and Drink Factory Workers,VIC,2026-07-01,23.66667
8312,"Meat Boners and Slicers, and Slaughterers",VIC,2026-07-01,8
8313,"Meat, Poultry and Seafood Process Workers",VIC,2026-07-01,20
8321,Packers,VIC,2026-07-01,133.66667
8322,Product Assemblers,VIC,2026-07-01,65.33333
8391,Metal Engineering Process Workers,VIC,2026-07-01,1
8392,Plastics and Rubber Factory Workers,VIC,2026-07-01,0
8393,Product Quality Controllers,VIC,2026-07-01,126.66667
8394,Timber and Wood Process Workers,VIC,2026-07-01,3
8399,Other Factory Process Workers,VIC,2026-07-01,70.33333
8411,Aquaculture Workers,VIC,2026-07-01,0.33333
8412,Crop Farm Workers,VIC,2026-07-01,17.33333
8413,Forestry and Logging Workers,VIC,2026-07-01,6.33333
8414,Garden and Nursery Labourers,VIC,2026-07-01,54.66667
8415,Livestock Farm Workers,VIC,2026-07-01,67.66667
8416,Mixed Crop and Livestock Farm Workers,VIC,2026-07-01,27
8419,"Other Farm, Forestry and Garden Workers",VIC,2026-07-01,17.66667
8511,Fast Food Cooks,VIC,2026-07-01,8.33333
8512,Food Trades Assistants,VIC,2026-07-01,3.33333
8513,Kitchenhands,VIC,2026-07-01,198.33333
8911,Freight and Furniture Handlers,VIC,2026-07-01,24.33333
8912,Shelf Fillers,VIC,2026-07-01,4
8991,Caretakers,VIC,2026-07-01,24.66667
8992,Deck and Fishing Hands,VIC,2026-07-01,3.33333
8993,Handypersons,VIC,2026-07-01,138.66667
8994,Motor Vehicle Parts and Accessories Fitters,VIC,2026-07-01,28.33333
8995,Printing Assistants and Table Workers,VIC,2026-07-01,24.33333
8996,Recycling and Rubbish Collectors,VIC,2026-07-01,5.33333
8997,Vending Machine Attendants,VIC,2026-07-01,1.33333
8999,Other Miscellaneous Labourers,VIC,2026-07-01,606.33333
0,Queensland Total,QLD,2026-07-01,50515.33333
1111,Chief Executives and Managing Directors,QLD,2026-07-01,66.33333
1112,General Managers,QLD,2026-07-01,157.66667
1211,Aquaculture Farmers,QLD,2026-07-01,0
1212,Crop Farmers,QLD,2026-07-01,1
1213,Livestock Farmers,QLD,2026-07-01,14.66667
1214,Mixed Crop and Livestock Farmers,QLD,2026-07-01,19
1311,Advertising and Sales Managers,QLD,2026-07-01,985.33333
1321,Corporate Services Managers,QLD,2026-07-01,156
1322,Finance Managers,QLD,2026-07-01,184
1323,Human Resource Managers,QLD,2026-07-01,116
1324,Policy and Planning Managers,QLD,2026-07-01,330
1325,Research and Development Managers,QLD,2026-07-01,18.66667
1331,Construction Managers,QLD,2026-07-01,997.33333
1332,Engineering Managers,QLD,2026-07-01,74.66667
1333,"Importers, Exporters and Wholesalers",QLD,2026-07-01,6
1334,Manufacturers,QLD,2026-07-01,10
1335,Production Managers,QLD,2026-07-01,268.66667
1336,"Supply, Distribution and Procurement Managers",QLD,2026-07-01,94.33333
1341,Child Care Centre Managers,QLD,2026-07-01,76.33333
1342,Health and Welfare Services Managers,QLD,2026-07-01,93.66667
1343,School Principals,QLD,2026-07-01,40.33333
1344,Other Education Managers,QLD,2026-07-01,27
1351,ICT Managers,QLD,2026-07-01,97.66667
1399,Other Specialist Managers,QLD,2026-07-01,135
1411,Cafe and Restaurant Managers,QLD,2026-07-01,132
1412,Caravan Park and Camping Ground Managers,QLD,2026-07-01,0.33333
1413,Hotel and Motel Managers,QLD,2026-07-01,178.66667
1414,Licensed Club Managers,QLD,2026-07-01,38
1419,Other Accommodation and Hospitality Managers,QLD,2026-07-01,26.66667
1421,Retail Managers,QLD,2026-07-01,841.66667
1491,"Amusement, Fitness and Sports Centre Managers",QLD,2026-07-01,65.33333
1492,Call or Contact Centre and Customer Service Managers,QLD,2026-07-01,154.33333
1493,Conference and Event Organisers,QLD,2026-07-01,79.66667
1494,Transport Services Managers,QLD,2026-07-01,53.33333
1499,"Other Hospitality, Retail and Service Managers",QLD,2026-07-01,211.66667
2111,"Actors, Dancers and Other Entertainers",QLD,2026-07-01,74
2112,Music Professionals,QLD,2026-07-01,1.66667
2113,Photographers,QLD,2026-07-01,7.66667
2114,Visual Arts and Crafts Professionals,QLD,2026-07-01,1
2121,"Artistic Directors, and Media Producers and Presenters",QLD,2026-07-01,1.33333
2122,"Authors, and Book and Script Editors",QLD,2026-07-01,20.33333
2123,"Film, Television, Radio and Stage Directors",QLD,2026-07-01,17.33333
2124,Journalists and Other Writers,QLD,2026-07-01,127.33333
2211,Accountants,QLD,2026-07-01,802.66667
2212,"Auditors, Company Secretaries and Corporate Treasurers",QLD,2026-07-01,116.33333
2221,Financial Brokers,QLD,2026-07-01,39.66667
2222,Financial Dealers,QLD,2026-07-01,7.33333
2223,Financial Investment Advisers and Managers,QLD,2026-07-01,119
2231,Human Resource Professionals,QLD,2026-07-01,544.66667
2232,ICT Trainers,QLD,2026-07-01,0.66667
2233,Training and Development Professionals,QLD,2026-07-01,200.33333
2241,"Actuaries, Mathematicians and Statisticians",QLD,2026-07-01,22.33333
2242,"Archivists, Curators and Records Managers",QLD,2026-07-01,10
2243,Economists,QLD,2026-07-01,2.33333
2244,Intelligence and Policy Analysts,QLD,2026-07-01,88.66667
2245,Land Economists and Valuers,QLD,2026-07-01,19.33333
2246,Librarians,QLD,2026-07-01,14.33333
2247,Management and Organisation Analysts,QLD,2026-07-01,151.66667
2249,Other Information and Organisation Professionals,QLD,2026-07-01,64.66667
2251,Advertising and Marketing Professionals,QLD,2026-07-01,321.33333
2252,ICT Sales Professionals,QLD,2026-07-01,6.33333
2253,Public Relations Professionals,QLD,2026-07-01,118
2254,Technical Sales Representatives,QLD,2026-07-01,66.66667
2311,Air Transport Professionals,QLD,2026-07-01,30.33333
2312,Marine Transport Professionals,QLD,2026-07-01,20
2321,Architects and Landscape Architects,QLD,2026-07-01,87.66667
2322,Surveyors and Spatial Scientists,QLD,2026-07-01,136
2323,"Fashion, Industrial and Jewellery Designers",QLD,2026-07-01,16.66667
2324,"Graphic and Web Designers, and Illustrators",QLD,2026-07-01,77.33333
2325,Interior Designers,QLD,2026-07-01,42
2326,Urban and Regional Planners,QLD,2026-07-01,44.66667
2331,Chemical and Materials Engineers,QLD,2026-07-01,5.66667
2332,Civil Engineering Professionals,QLD,2026-07-01,657
2333,Electrical Engineers,QLD,2026-07-01,132
2334,Electronics Engineers,QLD,2026-07-01,8.66667
2335,"Industrial, Mechanical and Production Engineers",QLD,2026-07-01,211.66667
2336,Mining Engineers,QLD,2026-07-01,231.33333
2339,Other Engineering Professionals,QLD,2026-07-01,74
2341,Agricultural and Forestry Scientists,QLD,2026-07-01,6.33333
2342,"Chemists, and Food and Wine Scientists",QLD,2026-07-01,24
2343,Environmental Scientists,QLD,2026-07-01,97.33333
2344,Geologists and Geophysicists,QLD,2026-07-01,25
2345,Life Scientists,QLD,2026-07-01,45.66667
2346,Medical Laboratory Scientists,QLD,2026-07-01,21.33333
2347,Veterinarians,QLD,2026-07-01,34.66667
2349,Other Natural and Physical Science Professionals,QLD,2026-07-01,10.66667
2411,Early Childhood (Pre-primary School) Teachers,QLD,2026-07-01,242
2412,Primary School Teachers,QLD,2026-07-01,151.33333
2413,Middle School Teachers (Aus) / Intermediate School Teachers (NZ),QLD,2026-07-01,1.33333
2414,Secondary School Teachers,QLD,2026-07-01,241
2415,Special Education Teachers,QLD,2026-07-01,21.33333
2421,University Lecturers and Tutors,QLD,2026-07-01,50
2422,Vocational Education Teachers (Aus) / Polytechnic Teachers (NZ),QLD,2026-07-01,19
2491,Education Advisers and Reviewers,QLD,2026-07-01,11.66667
2492,Private Tutors and Teachers,QLD,2026-07-01,21
2493,Teachers of English to Speakers of Other Languages,QLD,2026-07-01,2
2511,Nutrition Professionals,QLD,2026-07-01,21
2512,Medical Imaging Professionals,QLD,2026-07-01,214
2513,Occupational and Environmental Health Professionals,QLD,2026-07-01,238
2514,Optometrists and Orthoptists,QLD,2026-07-01,29.66667
2515,Pharmacists,QLD,2026-07-01,155.33333
2519,Other Health Diagnostic and Promotion Professionals,QLD,2026-07-01,4.33333
2521,Chiropractors and Osteopaths,QLD,2026-07-01,2.33333
2522,Complementary Health Therapists,QLD,2026-07-01,11
2523,Dental Practitioners,QLD,2026-07-01,145
2524,Occupational Therapists,QLD,2026-07-01,276.33333
2525,Physiotherapists,QLD,2026-07-01,266
2526,Podiatrists,QLD,2026-07-01,52
2527,Audiologists and Speech Pathologists/Therapists,QLD,2026-07-01,222.33333
2531,General Practitioners and Resident Medical Officers,QLD,2026-07-01,974
2532,Anaesthetists,QLD,2026-07-01,11.33333
2533,Specialist Physicians,QLD,2026-07-01,94.66667
2534,Psychiatrists,QLD,2026-07-01,48
2535,Surgeons,QLD,2026-07-01,3
2539,Other Medical Practitioners,QLD,2026-07-01,24.66667
2541,Midwives,QLD,2026-07-01,45.66667
2542,Nurse Educators and Researchers,QLD,2026-07-01,23.33333
2543,Nurse Managers,QLD,2026-07-01,46.66667
2544,Registered Nurses,QLD,2026-07-01,1467
2611,ICT Business and Systems Analysts,QLD,2026-07-01,293.33333
2612,Multimedia Specialists and Web Developers,QLD,2026-07-01,12
2613,Software and Applications Programmers,QLD,2026-07-01,476.66667
2621,"Database and Systems Administrators, and ICT Security Specialists",QLD,2026-07-01,91.66667
2631,Computer Network Professionals,QLD,2026-07-01,46.33333
2632,ICT Support and Test Engineers,QLD,2026-07-01,56.66667
2633,Telecommunications Engineering Professionals,QLD,2026-07-01,12.33333
2711,Barristers,QLD,2026-07-01,5.66667
2713,Solicitors,QLD,2026-07-01,419
2721,Counsellors,QLD,2026-07-01,109
2722,Ministers of Religion,QLD,2026-07-01,11.33333
2723,Psychologists,QLD,2026-07-01,126
2724,Social Professionals,QLD,2026-07-01,45.66667
2725,Social Workers,QLD,2026-07-01,252.66667
2726,"Welfare, Recreation and Community Arts Workers",QLD,2026-07-01,564.33333
3111,Agricultural Technicians,QLD,2026-07-01,14.33333
3112,Medical Technicians,QLD,2026-07-01,87.66667
3113,Primary Products Inspectors,QLD,2026-07-01,1.66667
3114,Science Technicians,QLD,2026-07-01,30
3121,"Architectural, Building and Surveying Technicians",QLD,2026-07-01,672.33333
3122,Civil Engineering Draftspersons and Technicians,QLD,2026-07-01,78
3123,Electrical Engineering Draftspersons and Technicians,QLD,2026-07-01,49.66667
3124,Electronic Engineering Draftspersons and Technicians,QLD,2026-07-01,14.66667
3125,Mechanical Engineering Draftspersons and Technicians,QLD,2026-07-01,53.66667
3126,Safety Inspectors,QLD,2026-07-01,27.66667
3129,Other Building and Engineering Technicians,QLD,2026-07-01,154.33333
3131,ICT Support Technicians,QLD,2026-07-01,179
3132,Telecommunications Technical Specialists,QLD,2026-07-01,7
3211,Automotive Electricians,QLD,2026-07-01,91.66667
3212,Motor Mechanics,QLD,2026-07-01,814
3221,"Metal Casting, Forging and Finishing Trades Workers",QLD,2026-07-01,0.33333
3222,Sheetmetal Trades Workers,QLD,2026-07-01,117.66667
3223,Structural Steel and Welding Trades Workers,QLD,2026-07-01,425.33333
3231,Aircraft Maintenance Engineers,QLD,2026-07-01,46
3232,Metal Fitters and Machinists,QLD,2026-07-01,870.66667
3233,Precision Metal Trades Workers,QLD,2026-07-01,8.66667
3234,Toolmakers and Engineering Patternmakers,QLD,2026-07-01,3
3241,Panelbeaters,QLD,2026-07-01,52.33333
3242,Vehicle Body Builders and Trimmers,QLD,2026-07-01,6.66667
3243,Vehicle Painters,QLD,2026-07-01,7.33333
3311,Bricklayers and Stonemasons,QLD,2026-07-01,19.66667
3312,Carpenters and Joiners,QLD,2026-07-01,294.33333
3321,Floor Finishers,QLD,2026-07-01,13.33333
3322,Painting Trades Workers,QLD,2026-07-01,147
3331,Glaziers,QLD,2026-07-01,36.33333
3332,Plasterers,QLD,2026-07-01,25
3333,Roof Tilers,QLD,2026-07-01,54
3334,Wall and Floor Tilers,QLD,2026-07-01,28
3341,Plumbers,QLD,2026-07-01,329.66667
3411,Electricians,QLD,2026-07-01,831.33333
3421,Airconditioning and Refrigeration Mechanics,QLD,2026-07-01,129
3422,Electrical Distribution Trades Workers,QLD,2026-07-01,23
3423,Electronics Trades Workers,QLD,2026-07-01,36.33333
3424,Telecommunications Trades Workers,QLD,2026-07-01,23
3511,Bakers and Pastrycooks,QLD,2026-07-01,97
3512,Butchers and Smallgoods Makers,QLD,2026-07-01,33.66667
3513,Chefs,QLD,2026-07-01,647.66667
3514,Cooks,QLD,2026-07-01,242
3611,Animal Attendants and Trainers,QLD,2026-07-01,24.66667
3612,Shearers,QLD,2026-07-01,0
3613,Veterinary Nurses,QLD,2026-07-01,35
3621,Florists,QLD,2026-07-01,4.66667
3622,Gardeners,QLD,2026-07-01,205
3623,Greenkeepers,QLD,2026-07-01,52.33333
3624,Nurserypersons,QLD,2026-07-01,8.66667
3911,Hairdressers,QLD,2026-07-01,149.66667
3921,"Binders, Finishers and Screen Printers",QLD,2026-07-01,1
3922,Graphic Pre-press Trades Workers,QLD,2026-07-01,10.33333
3923,Printers,QLD,2026-07-01,5.66667
3931,Canvas and Leather Goods Makers,QLD,2026-07-01,0.33333
3932,Clothing Trades Workers,QLD,2026-07-01,9
3933,Upholsterers,QLD,2026-07-01,3
3941,Cabinetmakers,QLD,2026-07-01,83
3942,Wood Machinists and Other Wood Trades Workers,QLD,2026-07-01,21.33333
3991,Boat Builders and Shipwrights,QLD,2026-07-01,8.66667
3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",QLD,2026-07-01,16
3993,"Gallery, Library and Museum Technicians",QLD,2026-07-01,5.66667
3994,Jewellers,QLD,2026-07-01,9
3995,Performing Arts Technicians,QLD,2026-07-01,19.33333
3996,Signwriters,QLD,2026-07-01,10.33333
3999,Other Miscellaneous Technicians and Trades Workers,QLD,2026-07-01,248.66667
4111,Ambulance Officers and Paramedics,QLD,2026-07-01,9.66667
4112,"Dental Hygienists, Technicians and Therapists",QLD,2026-07-01,41.66667
4113,Diversional Therapists,QLD,2026-07-01,9.33333
4114,Enrolled and Mothercraft Nurses,QLD,2026-07-01,139
4115,Indigenous Health Workers,QLD,2026-07-01,25.66667
4116,Massage Therapists,QLD,2026-07-01,30.33333
4117,Welfare Support Workers,QLD,2026-07-01,356.66667
4211,Child Carers,QLD,2026-07-01,1038
4221,Education Aides,QLD,2026-07-01,427
4231,Aged and Disabled Carers,QLD,2026-07-01,897.33333
4232,Dental Assistants,QLD,2026-07-01,189.66667
4233,Nursing Support and Personal Care Workers,QLD,2026-07-01,340.66667
4234,Special Care Workers,QLD,2026-07-01,14.66667
4311,Bar Attendants and Baristas,QLD,2026-07-01,229.33333
4312,Cafe Workers,QLD,2026-07-01,72
4313,Gaming Workers,QLD,2026-07-01,23
4314,Hotel Service Managers,QLD,2026-07-01,44.33333
4315,Waiters,QLD,2026-07-01,320.33333
4412,Fire and Emergency Workers,QLD,2026-07-01,26
4413,Police,QLD,2026-07-01,2
4421,Prison Officers,QLD,2026-07-01,4.33333
4422,Security Officers and Guards,QLD,2026-07-01,185.33333
4511,Beauty Therapists,QLD,2026-07-01,83
4512,Driving Instructors,QLD,2026-07-01,6
4513,Funeral Workers,QLD,2026-07-01,16.33333
4514,"Gallery, Museum and Tour Guides",QLD,2026-07-01,20
4515,Personal Care Consultants,QLD,2026-07-01,0
4516,Tourism and Travel Advisers,QLD,2026-07-01,70.33333
4517,Travel Attendants,QLD,2026-07-01,6.33333
4521,Fitness Instructors,QLD,2026-07-01,75.66667
4522,Outdoor Adventure Guides,QLD,2026-07-01,4
4523,"Sports Coaches, Instructors and Officials",QLD,2026-07-01,221.66667
4524,Sportspersons,QLD,2026-07-01,30.33333
5111,"Contract, Program and Project Administrators",QLD,2026-07-01,483.33333
5121,Office Managers,QLD,2026-07-01,240
5122,Practice Managers,QLD,2026-07-01,92.66667
5211,Personal Assistants,QLD,2026-07-01,48
5212,Secretaries,QLD,2026-07-01,188.33333
5311,General Clerks,QLD,2026-07-01,2348.33333
5321,Keyboard Operators,QLD,2026-07-01,28.66667
5411,Call or Contact Centre Workers,QLD,2026-07-01,317.33333
5412,Information Officers,QLD,2026-07-01,113.66667
5421,Receptionists,QLD,2026-07-01,534
5511,Accounting Clerks,QLD,2026-07-01,387.33333
5512,Bookkeepers,QLD,2026-07-01,94.33333
5513,Payroll Clerks,QLD,2026-07-01,253
5521,Bank Workers,QLD,2026-07-01,148.66667
5522,Credit and Loans Officers,QLD,2026-07-01,307.33333
5523,"Insurance, Money Market and Statistical Clerks",QLD,2026-07-01,6.66667
5611,Betting Clerks,QLD,2026-07-01,1.33333
5612,Couriers and Postal Deliverers,QLD,2026-07-01,95.33333
5613,Filing and Registry Clerks,QLD,2026-07-01,30.33333
5614,Mail Sorters,QLD,2026-07-01,6
5615,Survey Interviewers,QLD,2026-07-01,43.66667
5616,Switchboard Operators,QLD,2026-07-01,0.66667
5619,Other Clerical and Office Support Workers,QLD,2026-07-01,12
5911,Purchasing and Supply Logistics Clerks,QLD,2026-07-01,504
5912,Transport and Despatch Clerks,QLD,2026-07-01,225
5991,Conveyancers and Legal Executives,QLD,2026-07-01,128
5992,Court and Legal Clerks,QLD,2026-07-01,76.66667
5993,Debt Collectors,QLD,2026-07-01,29.66667
5994,Human Resource Clerks,QLD,2026-07-01,18
5995,Inspectors and Regulatory Officers,QLD,2026-07-01,221.33333
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",QLD,2026-07-01,169.33333
5997,Library Assistants,QLD,2026-07-01,16
5999,Other Miscellaneous Clerical and Administrative Workers,QLD,2026-07-01,54.33333
6111,"Auctioneers, and Stock and Station Agents",QLD,2026-07-01,1.33333
6112,Insurance Agents,QLD,2026-07-01,138
6113,Sales Representatives,QLD,2026-07-01,579.33333
6121,Real Estate Sales Agents,QLD,2026-07-01,491.33333
6211,Sales Assistants (General),QLD,2026-07-01,2232.66667
6212,ICT Sales Assistants,QLD,2026-07-01,1.66667
6213,Motor Vehicle and Vehicle Parts Salespersons,QLD,2026-07-01,211.33333
6214,Pharmacy Sales Assistants,QLD,2026-07-01,100
6215,Retail Supervisors,QLD,2026-07-01,63.33333
6216,Service Station Attendants,QLD,2026-07-01,6.33333
6217,Street Vendors and Related Salespersons,QLD,2026-07-01,2.66667
6219,Other Sales Assistants and Salespersons,QLD,2026-07-01,11.33333
6311,Checkout Operators and Office Cashiers,QLD,2026-07-01,22
6391,Models and Sales Demonstrators,QLD,2026-07-01,121
6392,Retail and Wool Buyers,QLD,2026-07-01,7.66667
6393,Telemarketers,QLD,2026-07-01,21
6394,Ticket Salespersons,QLD,2026-07-01,13.66667
6395,Visual Merchandisers,QLD,2026-07-01,19
6399,Other Sales Support Workers,QLD,2026-07-01,52.66667
7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",QLD,2026-07-01,0.66667
7112,Industrial Spraypainters,QLD,2026-07-01,64
7113,Paper and Wood Processing Machine Operators,QLD,2026-07-01,2.66667
7114,Photographic Developers and Printers,QLD,2026-07-01,0.66667
7115,Plastics and Rubber Production Machine Operators,QLD,2026-07-01,10.66667
7116,Sewing Machinists,QLD,2026-07-01,21
7117,Textile and Footwear Production Machine Operators,QLD,2026-07-01,4.66667
7119,Other Machine Operators,QLD,2026-07-01,242.66667
7121,"Crane, Hoist and Lift Operators",QLD,2026-07-01,95.66667
7122,"Drillers, Miners and Shot Firers",QLD,2026-07-01,254.66667
7123,Engineering Production Workers,QLD,2026-07-01,45.66667
7129,Other Stationary Plant Operators,QLD,2026-07-01,130
7211,"Agricultural, Forestry and Horticultural Plant Operators",QLD,2026-07-01,21.33333
7212,Earthmoving Plant Operators,QLD,2026-07-01,461.66667
7213,Forklift Drivers,QLD,2026-07-01,593.66667
7219,Other Mobile Plant Operators,QLD,2026-07-01,97.33333
7311,Automobile Drivers,QLD,2026-07-01,10.66667
7312,Bus and Coach Drivers,QLD,2026-07-01,91
7313,Train and Tram Drivers,QLD,2026-07-01,34.33333
7321,Delivery Drivers,QLD,2026-07-01,294.66667
7331,Truck Drivers,QLD,2026-07-01,880.33333
7411,Storepersons,QLD,2026-07-01,656.33333
8111,Car Detailers,QLD,2026-07-01,58.66667
8112,Commercial Cleaners,QLD,2026-07-01,485
8113,Domestic Cleaners,QLD,2026-07-01,9.66667
8114,Housekeepers,QLD,2026-07-01,183
8115,Laundry Workers,QLD,2026-07-01,18.66667
8116,Other Cleaners,QLD,2026-07-01,20.66667
8211,Building and Plumbing Labourers,QLD,2026-07-01,301
8212,Concreters,QLD,2026-07-01,56
8213,Fencers,QLD,2026-07-01,9
8214,Insulation and Home Improvement Installers,QLD,2026-07-01,18
8215,Paving and Surfacing Labourers,QLD,2026-07-01,3.66667
8216,Railway Track Workers,QLD,2026-07-01,5.66667
8217,Structural Steel Construction Workers,QLD,2026-07-01,93
8219,Other Construction and Mining Labourers,QLD,2026-07-01,24
8311,Food and Drink Factory Workers,QLD,2026-07-01,21.33333
8312,"Meat Boners and Slicers, and Slaughterers",QLD,2026-07-01,15.33333
8313,"Meat, Poultry and Seafood Process Workers",QLD,2026-07-01,16.66667
8321,Packers,QLD,2026-07-01,152
8322,Product Assemblers,QLD,2026-07-01,47
8391,Metal Engineering Process Workers,QLD,2026-07-01,7.66667
8392,Plastics and Rubber Factory Workers,QLD,2026-07-01,0.33333
8393,Product Quality Controllers,QLD,2026-07-01,118
8394,Timber and Wood Process Workers,QLD,2026-07-01,2.66667
8399,Other Factory Process Workers,QLD,2026-07-01,93.66667
8411,Aquaculture Workers,QLD,2026-07-01,0.33333
8412,Crop Farm Workers,QLD,2026-07-01,23
8413,Forestry and Logging Workers,QLD,2026-07-01,5.33333
8414,Garden and Nursery Labourers,QLD,2026-07-01,69
8415,Livestock Farm Workers,QLD,2026-07-01,23.33333
8416,Mixed Crop and Livestock Farm Workers,QLD,2026-07-01,42.33333
8419,"Other Farm, Forestry and Garden Workers",QLD,2026-07-01,38.33333
8511,Fast Food Cooks,QLD,2026-07-01,7.33333
8512,Food Trades Assistants,QLD,2026-07-01,6.66667
8513,Kitchenhands,QLD,2026-07-01,197
8911,Freight and Furniture Handlers,QLD,2026-07-01,63.66667
8912,Shelf Fillers,QLD,2026-07-01,14.66667
8991,Caretakers,QLD,2026-07-01,24.66667
8992,Deck and Fishing Hands,QLD,2026-07-01,10
8993,Handypersons,QLD,2026-07-01,190.66667
8994,Motor Vehicle Parts and Accessories Fitters,QLD,2026-07-01,75.66667
