onet_soc_code,title,requirement_type,element_id,element_name,importance,level,importance_n,level_n,not_relevant,date,domain_source,data_source
17-2081.00,Environmental Engineers,ability,1.A.3.c.4,Gross Body Equilibrium,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.2.a.2,Manual Dexterity,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.2.b.2,Multilimb Coordination,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.4.a.4,Night Vision,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.4.a.5,Peripheral Vision,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.2.b.4,Rate Control,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.2.c.1,Reaction Time,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.2.b.3,Response Orientation,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.4.b.3,Sound Localization,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.2.c.3,Speed of Limb Movement,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.3.b.1,Stamina,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2081.00,Environmental Engineers,ability,1.A.3.a.1,Static Strength,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.5,Inductive Reasoning,4.12,3.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.4,Deductive Reasoning,4.0,3.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.a.1,Oral Comprehension,4.0,4.25,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.a.3,Oral Expression,3.88,4.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.3,Problem Sensitivity,3.88,3.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.a.2,Written Comprehension,3.88,4.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.b.5,Speech Clarity,3.62,3.62,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.a.4,Written Expression,3.62,3.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.7,Category Flexibility,3.5,3.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.1,Fluency of Ideas,3.5,3.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.1,Near Vision,3.5,3.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.b.4,Speech Recognition,3.5,3.38,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.2,Far Vision,3.38,3.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.e.2,Flexibility of Closure,3.38,3.38,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.6,Information Ordering,3.38,3.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.b.2,Originality,3.38,3.25,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.g.1,Selective Attention,3.38,3.38,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.e.3,Perceptual Speed,3.0,3.25,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.3,Visual Color Discrimination,3.0,2.88,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.f.2,Visualization,2.88,3.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.b.1,Hearing Sensitivity,2.75,2.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.e.1,Speed of Closure,2.75,3.0,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.g.2,Time Sharing,2.75,2.62,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.c.1,Mathematical Reasoning,2.62,2.62,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.b.2,Auditory Attention,2.5,2.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.c.2,Number Facility,2.5,2.88,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.d.1,Memorization,2.38,2.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.6,Depth Perception,2.12,1.88,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.1.f.1,Spatial Orientation,2.0,1.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.7,Glare Sensitivity,1.88,1.38,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.c.4,Gross Body Equilibrium,1.88,1.5,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.4,Night Vision,1.88,1.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.a.5,Peripheral Vision,1.88,1.0,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.c.1,Reaction Time,1.88,,8,,,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.b.3,Response Orientation,1.88,1.0,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.4.b.3,Sound Localization,1.88,1.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.a.4,Trunk Strength,1.88,1.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.c.2,Wrist-Finger Speed,1.88,,8,,,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.b.1,Control Precision,1.75,1.0,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.b.2,Multilimb Coordination,1.75,1.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.a.1,Static Strength,1.75,1.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.a.1,Arm-Hand Steadiness,1.62,1.0,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.a.2,Explosive Strength,1.62,0.62,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.c.1,Extent Flexibility,1.62,0.88,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.c.3,Gross Body Coordination,1.62,0.88,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.b.4,Rate Control,1.62,1.12,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.b.1,Stamina,1.62,0.75,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.a.3,Dynamic Strength,1.5,0.62,8,8,N,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.3.c.2,Dynamic Flexibility,1.12,0.12,8,8,Y,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.a.3,Finger Dexterity,1.12,0.25,8,8,Y,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.c.3,Speed of Limb Movement,1.12,0.25,8,8,Y,08/2024,Analyst,O*NET
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",ability,1.A.2.a.2,Manual Dexterity,1.0,0.0,8,8,Y,08/2024,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.3,Problem Sensitivity,4.38,4.38,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.4,Deductive Reasoning,4.12,4.62,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.5,Inductive Reasoning,4.12,4.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.1,Near Vision,4.0,4.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.a.1,Oral Comprehension,4.0,4.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.a.3,Oral Expression,4.0,4.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.a.2,Written Comprehension,4.0,4.12,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.a.4,Written Expression,4.0,4.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.7,Category Flexibility,3.88,4.12,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.6,Information Ordering,3.88,4.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.b.5,Speech Clarity,3.88,3.75,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.e.2,Flexibility of Closure,3.75,4.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.b.4,Speech Recognition,3.62,4.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.2,Far Vision,3.5,3.62,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.1,Fluency of Ideas,3.5,3.75,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.f.2,Visualization,3.38,3.62,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.c.1,Mathematical Reasoning,3.25,3.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.b.2,Originality,3.25,3.75,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.c.2,Number Facility,3.12,3.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.e.3,Perceptual Speed,3.12,3.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.e.1,Speed of Closure,3.0,3.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.3,Visual Color Discrimination,3.0,3.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.g.1,Selective Attention,2.88,2.88,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.d.1,Memorization,2.62,2.5,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.g.2,Time Sharing,2.5,2.12,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.b.2,Auditory Attention,2.38,2.38,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.6,Depth Perception,2.12,2.0,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.b.1,Hearing Sensitivity,2.12,1.88,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.a.3,Finger Dexterity,1.88,1.25,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.a.4,Trunk Strength,1.88,1.38,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.c.2,Wrist-Finger Speed,1.88,0.88,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.1.f.1,Spatial Orientation,1.75,1.38,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.b.1,Control Precision,1.5,0.62,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.b.2,Multilimb Coordination,1.38,0.38,8,8,N,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.c.1,Extent Flexibility,1.25,0.38,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.c.3,Gross Body Coordination,1.12,0.12,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.c.4,Gross Body Equilibrium,1.12,0.12,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.b.1,Stamina,1.12,0.12,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.a.1,Arm-Hand Steadiness,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.c.2,Dynamic Flexibility,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.a.3,Dynamic Strength,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.a.2,Explosive Strength,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.7,Glare Sensitivity,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.a.2,Manual Dexterity,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.4,Night Vision,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.a.5,Peripheral Vision,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.b.4,Rate Control,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.c.1,Reaction Time,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.b.3,Response Orientation,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.4.b.3,Sound Localization,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.2.c.3,Speed of Limb Movement,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2111.02,Fire-Prevention and Protection Engineers,ability,1.A.3.a.1,Static Strength,1.0,0.0,8,8,Y,08/2025,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.4,Deductive Reasoning,4.0,4.12,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.5,Inductive Reasoning,4.0,4.25,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.a.1,Oral Comprehension,4.0,4.25,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.a.3,Oral Expression,4.0,4.38,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.a.2,Written Comprehension,4.0,4.38,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.a.4,Written Expression,4.0,4.25,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.3,Problem Sensitivity,3.88,4.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.6,Information Ordering,3.62,4.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.1,Near Vision,3.62,3.88,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.7,Category Flexibility,3.38,3.88,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.g.1,Selective Attention,3.38,3.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.1,Fluency of Ideas,3.25,3.62,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.b.2,Originality,3.25,3.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.b.5,Speech Clarity,3.25,3.25,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.b.4,Speech Recognition,3.25,3.25,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.c.1,Mathematical Reasoning,3.12,3.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.c.2,Number Facility,3.12,3.38,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.f.2,Visualization,3.12,3.88,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.2,Far Vision,3.0,3.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.e.2,Flexibility of Closure,3.0,3.12,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.e.3,Perceptual Speed,2.75,2.75,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.g.2,Time Sharing,2.75,2.75,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.3,Visual Color Discrimination,2.75,2.75,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.b.2,Auditory Attention,2.62,2.75,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.b.1,Hearing Sensitivity,2.5,2.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.a.1,Arm-Hand Steadiness,2.12,2.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.d.1,Memorization,2.12,2.25,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.e.1,Speed of Closure,2.12,2.12,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.b.1,Control Precision,2.0,2.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.6,Depth Perception,2.0,2.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.b.2,Multilimb Coordination,2.0,1.75,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.c.1,Reaction Time,2.0,1.88,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.a.3,Finger Dexterity,1.88,1.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.b.4,Rate Control,1.88,1.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.a.4,Trunk Strength,1.75,1.38,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.c.2,Wrist-Finger Speed,1.75,1.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.b.3,Response Orientation,1.62,1.0,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.1.f.1,Spatial Orientation,1.38,0.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.b.1,Stamina,1.38,0.38,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.a.1,Static Strength,1.38,0.5,8,8,N,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.c.1,Extent Flexibility,1.25,0.25,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.c.3,Gross Body Coordination,1.25,0.25,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.a.3,Dynamic Strength,1.12,0.12,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.a.2,Explosive Strength,1.12,0.12,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.c.4,Gross Body Equilibrium,1.12,0.12,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.a.2,Manual Dexterity,1.12,0.12,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.4,Night Vision,1.12,0.12,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.3.c.2,Dynamic Flexibility,1.0,0.0,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.7,Glare Sensitivity,1.0,0.0,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.a.5,Peripheral Vision,1.0,0.0,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.4.b.3,Sound Localization,1.0,0.0,8,8,Y,08/2020,Analyst,O*NET
17-2112.00,Industrial Engineers,ability,1.A.2.c.3,Speed of Limb Movement,1.0,0.0,8,8,Y,08/2020,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.4,Deductive Reasoning,4.0,4.75,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.5,Inductive Reasoning,4.0,4.5,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.a.1,Oral Comprehension,4.0,4.88,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.a.3,Oral Expression,4.0,5.0,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.a.2,Written Comprehension,4.0,4.88,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.a.4,Written Expression,4.0,4.62,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.1,Fluency of Ideas,3.88,4.25,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.6,Information Ordering,3.88,4.25,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.3,Problem Sensitivity,3.88,4.12,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.7,Category Flexibility,3.75,4.0,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.b.2,Originality,3.62,3.88,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.4.b.5,Speech Clarity,3.62,3.62,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.c.1,Mathematical Reasoning,3.5,3.88,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.4.a.1,Near Vision,3.5,3.75,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.4.b.4,Speech Recognition,3.38,3.62,8,8,N,08/2024,Analyst,O*NET
17-2112.01,Human Factors Engineers and Ergonomists,ability,1.A.1.c.2,Number Facility,3.25,3.75,8,8,N,08/2024,Analyst,O*NET
